academic_year,institution,provider_id,programme_title,area_of_study,mean,median,lower_quartile,upper_quartile,highest,score_range,raw_score_text,raw_row_json,raw_source_local_path,score_source_url,source_confidence
2025/26,Hong Kong Chu Hai College,CHC/01,Bachelor of Arts (Honours) in Communication and Digital Media Programme,"Mass Media and Communications, Journalism and Public Relations",14,,,,,,"Areas of Study & Training: Mass Media and Communications, Journalism and Public Relations | Programme: Bachelor of Arts (Honours) in Communication and Digital Media Programme | Admission Figures: Median | HKDSE Score: 4 | Average Score: 14","{""Admission Figures"": ""Median"", ""Areas of Study & Training"": ""Mass Media and Communications, Journalism and Public Relations"", ""Average Score"": ""14"", ""HKDSE Score"": ""4"", ""Programme"": ""Bachelor of Arts (Honours) in Communication and Digital Media Programme""}",data/raw/cspe/details/2025_26/chc-01-hong-kong-chu-hai-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CHC01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Chu Hai College,CHC/01,Bachelor of Arts (Honours) in Communication and Digital Media Programme,"Mass Media and Communications, Journalism and Public Relations",14,,,,,,"Areas of Study & Training: Mass Media and Communications, Journalism and Public Relations | Programme: Bachelor of Arts (Honours) in Communication and Digital Media Programme | Admission Figures: Lower Quartile | HKDSE Score: - | Average Score: 14","{""Admission Figures"": ""Lower Quartile"", ""Areas of Study & Training"": ""Mass Media and Communications, Journalism and Public Relations"", ""Average Score"": ""14"", ""HKDSE Score"": ""-"", ""Programme"": ""Bachelor of Arts (Honours) in Communication and Digital Media Programme""}",data/raw/cspe/details/2025_26/chc-01-hong-kong-chu-hai-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CHC01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Chu Hai College,CHC/01,Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme,Social Sciences,-,,,,,,Areas of Study & Training: Social Sciences | Programme: Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme | Admission Figures: Upper Quartile | HKDSE Score: - | Average Score: -,"{""Admission Figures"": ""Upper Quartile"", ""Areas of Study & Training"": ""Social Sciences"", ""Average Score"": ""-"", ""HKDSE Score"": ""-"", ""Programme"": ""Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme""}",data/raw/cspe/details/2025_26/chc-01-hong-kong-chu-hai-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CHC01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Chu Hai College,CHC/01,Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme,Social Sciences,-,,,,,,Areas of Study & Training: Social Sciences | Programme: Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme | Admission Figures: Median | HKDSE Score: - | Average Score: -,"{""Admission Figures"": ""Median"", ""Areas of Study & Training"": ""Social Sciences"", ""Average Score"": ""-"", ""HKDSE Score"": ""-"", ""Programme"": ""Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme""}",data/raw/cspe/details/2025_26/chc-01-hong-kong-chu-hai-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CHC01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Chu Hai College,CHC/01,Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme,Social Sciences,-,,,,,,Areas of Study & Training: Social Sciences | Programme: Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme | Admission Figures: Lower Quartile | HKDSE Score: - | Average Score: -,"{""Admission Figures"": ""Lower Quartile"", ""Areas of Study & Training"": ""Social Sciences"", ""Average Score"": ""-"", ""HKDSE Score"": ""-"", ""Programme"": ""Bachelor of Arts (Honours) in Criminology and Criminal Justice Programme""}",data/raw/cspe/details/2025_26/chc-01-hong-kong-chu-hai-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CHC01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong College of Technology,CT/01,Higher Diploma in Creative Design and Media (Moving Image) Higher Diploma in Creative Design and Media (Visual Communication) Higher Diploma in Interior Design Higher Diploma in Music Production for Creative Industries,"Arts, Design and Performing Arts",,,,,,10-19,"Areas of Study & Training: Arts, Design and Performing Arts | Programme: Higher Diploma in Creative Design and Media (Moving Image) Higher Diploma in Creative Design and Media (Visual Communication) Higher Diploma in Interior Design Higher Diploma in Music Production for Creative Industries | Range: 10-19 | Remarks: All Programmes","{""Areas of Study & Training"": ""Arts, Design and Performing Arts"", ""Programme"": ""Higher Diploma in Creative Design and Media (Moving Image) Higher Diploma in Creative Design and Media (Visual Communication) Higher Diploma in Interior Design Higher Diploma in Music Production for Creative Industries"", ""Range"": ""10-19"", ""Remarks"": ""All Programmes""}",data/raw/cspe/details/2025_26/ct-01-hong-kong-college-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong College of Technology,CT/01,Higher Diploma in Computer Studies (Mobile Applications and Game Development) Higher Diploma in Industrial Internet of Things,Computer Science and Information Technology,,,,,,10-19,Areas of Study & Training: Computer Science and Information Technology | Programme: Higher Diploma in Computer Studies (Mobile Applications and Game Development) Higher Diploma in Industrial Internet of Things | Range: 10-19 | Remarks: All Programmes,"{""Areas of Study & Training"": ""Computer Science and Information Technology"", ""Programme"": ""Higher Diploma in Computer Studies (Mobile Applications and Game Development) Higher Diploma in Industrial Internet of Things"", ""Range"": ""10-19"", ""Remarks"": ""All Programmes""}",data/raw/cspe/details/2025_26/ct-01-hong-kong-college-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong College of Technology,CT/01,Higher Diploma in Language and Corporate Communication (Japanese) Higher Diploma in Language and Corporate Communication (Korean),Languages and Related Studies,,,,,,10-19,Areas of Study & Training: Languages and Related Studies | Programme: Higher Diploma in Language and Corporate Communication (Japanese) Higher Diploma in Language and Corporate Communication (Korean) | Range: 10-19 | Remarks: All Programmes,"{""Areas of Study & Training"": ""Languages and Related Studies"", ""Programme"": ""Higher Diploma in Language and Corporate Communication (Japanese) Higher Diploma in Language and Corporate Communication (Korean)"", ""Range"": ""10-19"", ""Remarks"": ""All Programmes""}",data/raw/cspe/details/2025_26/ct-01-hong-kong-college-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong College of Technology,CT/01,Higher Diploma in Tourism Management (Airline Services) Higher Diploma in Tourism Management (Culinary) Higher Diploma in Tourism Management (Hospitality),Services,,,,,,10-19,Areas of Study & Training: Services | Programme: Higher Diploma in Tourism Management (Airline Services) Higher Diploma in Tourism Management (Culinary) Higher Diploma in Tourism Management (Hospitality) | Range: 10-19 | Remarks: All Programmes,"{""Areas of Study & Training"": ""Services"", ""Programme"": ""Higher Diploma in Tourism Management (Airline Services) Higher Diploma in Tourism Management (Culinary) Higher Diploma in Tourism Management (Hospitality)"", ""Range"": ""10-19"", ""Remarks"": ""All Programmes""}",data/raw/cspe/details/2025_26/ct-01-hong-kong-college-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong College of Technology,CT/01,Higher Diploma in Social Work,Social Sciences,,,,,,10-19,Areas of Study & Training: Social Sciences | Programme: Higher Diploma in Social Work | Range: 10-19 | Remarks: All Programmes,"{""Areas of Study & Training"": ""Social Sciences"", ""Programme"": ""Higher Diploma in Social Work"", ""Range"": ""10-19"", ""Remarks"": ""All Programmes""}",data/raw/cspe/details/2025_26/ct-01-hong-kong-college-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,Higher Diploma in Business Administration,Business and Management,,,,,,9-15,Areas of Study & Training: Business and Management | Programme: Higher Diploma in Business Administration | Range: 9-15,"{""Areas of Study & Training"": ""Business and Management"", ""Programme"": ""Higher Diploma in Business Administration"", ""Range"": ""9-15""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,BA (Hons) Business Studies [University of West London],Business and Management,,,,,,N/A,Areas of Study & Training: Business and Management | Programme: BA (Hons) Business Studies [University of West London] | Range: N/A,"{""Areas of Study & Training"": ""Business and Management"", ""Programme"": ""BA (Hons) Business Studies [University of West London]"", ""Range"": ""N/A""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,Bachelor of Arts (Hons) Accounting and Finance Management [Wrexham University],Business and Management,,,,,,N/A,Areas of Study & Training: Business and Management | Programme: Bachelor of Arts (Hons) Accounting and Finance Management [Wrexham University] | Range: N/A,"{""Areas of Study & Training"": ""Business and Management"", ""Programme"": ""Bachelor of Arts (Hons) Accounting and Finance Management [Wrexham University]"", ""Range"": ""N/A""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,Bachelor of Arts (Hons) Business and Management [Wrexham University],Business and Management,,,,,,N/A,Areas of Study & Training: Business and Management | Programme: Bachelor of Arts (Hons) Business and Management [Wrexham University] | Range: N/A,"{""Areas of Study & Training"": ""Business and Management"", ""Programme"": ""Bachelor of Arts (Hons) Business and Management [Wrexham University]"", ""Range"": ""N/A""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,Higher Diploma in Cybercrime and Investigation,Computer Science and Information Technology,,,,,,8-16,Areas of Study & Training: Computer Science and Information Technology | Programme: Higher Diploma in Cybercrime and Investigation | Range: 8-16,"{""Areas of Study & Training"": ""Computer Science and Information Technology"", ""Programme"": ""Higher Diploma in Cybercrime and Investigation"", ""Range"": ""8-16""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,Higher Diploma in Information Technology (Computing),Computer Science and Information Technology,,,,,,9-15,Areas of Study & Training: Computer Science and Information Technology | Programme: Higher Diploma in Information Technology (Computing) | Range: 9-15,"{""Areas of Study & Training"": ""Computer Science and Information Technology"", ""Programme"": ""Higher Diploma in Information Technology (Computing)"", ""Range"": ""9-15""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,Bachelor of Science (Hons) Computing [Wrexham University],Computer Science and Information Technology,,,,,,N/A,Areas of Study & Training: Computer Science and Information Technology | Programme: Bachelor of Science (Hons) Computing [Wrexham University] | Range: N/A,"{""Areas of Study & Training"": ""Computer Science and Information Technology"", ""Programme"": ""Bachelor of Science (Hons) Computing [Wrexham University]"", ""Range"": ""N/A""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,BSc (Hons) Cyber Security [University of West London],Computer Science and Information Technology,,,,,,N/A,Areas of Study & Training: Computer Science and Information Technology | Programme: BSc (Hons) Cyber Security [University of West London] | Range: N/A,"{""Areas of Study & Training"": ""Computer Science and Information Technology"", ""Programme"": ""BSc (Hons) Cyber Security [University of West London]"", ""Range"": ""N/A""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,Higher Diploma in Health Care,"Medicine, Dentistry and Health Sciences",,,,,,9-13,"Areas of Study & Training: Medicine, Dentistry and Health Sciences | Programme: Higher Diploma in Health Care | Range: 9-13","{""Areas of Study & Training"": ""Medicine, Dentistry and Health Sciences"", ""Programme"": ""Higher Diploma in Health Care"", ""Range"": ""9-13""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,Bachelor of Arts (Hons) International Tourism and Hospitality Management [Wrexham University],Services,,,,,,N/A,Areas of Study & Training: Services | Programme: Bachelor of Arts (Hons) International Tourism and Hospitality Management [Wrexham University] | Range: N/A,"{""Areas of Study & Training"": ""Services"", ""Programme"": ""Bachelor of Arts (Hons) International Tourism and Hospitality Management [Wrexham University]"", ""Range"": ""N/A""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
2025/26,Hong Kong Institute of Technology,CIT/01,"BA (Hons) Criminology, Policing and Forensic Investigation [University of West London]",Social Sciences,,,,,,N/A,"Areas of Study & Training: Social Sciences | Programme: BA (Hons) Criminology, Policing and Forensic Investigation [University of West London] | Range: N/A","{""Areas of Study & Training"": ""Social Sciences"", ""Programme"": ""BA (Hons) Criminology, Policing and Forensic Investigation [University of West London]"", ""Range"": ""N/A""}",data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,official_html_extracted_needs_review
